66,1989,206
67,1989,203
69,1996,244
70,1982,191,1982,219,1982,221,2001,228,2001,250
71,1999,255
74,1988,257,1989,255,1995,167,1999,174,1999,187
75,1991,166,1992,271,2004,193
76,1993,238,1995,216,1996,188,2001,256
82,1986,160,1992,179
83,1981,238,1992,184,1995,171,1998,157,1998,167,1999,222,1999,222,2004,203
84,1992,169
153,1986,246,1999,264,2001,156,2004,260
154,1989,156,1993,254,2004,196,2004,239,2004,254,2004,271
155,1996,187,2004,199
156,2001,213,2001,272
157,2001,268
160,1981,215,1982,219,1982,233,1982,246,1991,214,1995,194
161,1995,164,2000,238,2004,199
162,1994,257,1999,168,2001,248,2001,270
165,1983,220
166,1991,204,1991,211,1992,196
168,1981,170,1982,217,1992,193
169,1998,204
170,1982,207
171,1991,181,1998,195
233,1989,222
237,1996,174
239,1989,215,1989,260,1991,252,1995,241,2000,204
240,1989,224,1989,266,1993,224,1999,164,2004,168
241,1993,258,1999,178
246,1990,153,1990,259
247,1989,192,1993,262,2001,188,2001,208
248,1981,258,1986,255,1989,211,1991,201
249,1986,186
250,1991,221
251,1982,250
252,1981,199,1981,251,1993,162,1996,189,1996,211
253,1996,197
256,1981,153,1982,239,1991,219,1991,272
257,1982,271,1989,161,1991,197,1991,226,1992,221,1995,156,1995,169,1995,215,1998,213,1998,215,2001,243
258,1981,172,1999,218,1999,265,2000,183
318,1996,228
319,1982,263,1989,161,1989,233,1992,262
320,1989,194,1989,216,1989,235,1992,232,1995,187
326,1982,202,2001,206
327,1982,255,1996,245
328,1982,213
332,2001,196
334,1989,225
336,1981,207,1982,183,1982,209,1983,225,1990,237,1991,268
337,1982,191,1991,216,1993,195
338,1995,205
341,1982,154
342,1982,214,1991,157,1991,166
343,1986,169,1986,175,1991,237,1997,167,1998,236,1999,191,1999,193
379,1989,181,1989,249,1989,271,1996,160,1996,181,1996,226,1996,270
380,1989,185
403,1989,167,1989,202,1989,227,2000,245
404,1981,242,1989,207,1989,242
405,1982,261,1989,240,1989,246,1999,184,1999,190,1999,214
406,1989,208,1989,249,1995,154,1996,222,1999,155,1999,241,1999,269
407,1989,217,1989,272
410,1999,257
411,1986,257,1996,153
412,1993,216
414,2001,158
417,1982,170,1992,160
418,1995,192
422,1995,247,1995,268,1998,185
423,1991,181
424,1997,218
427,1982,173,1982,180,1982,251,1992,271
428,1991,155
429,1992,260,1996,244,1998,233,1999,198,1999,271,2004,257
461,1989,202,1989,260
465,1996,234,1996,240
466,1996,176
483,1989,158,1989,235
484,2004,173,2004,220
487,1989,173,1989,217,1992,194,1997,217,1997,242
488,1986,194,1996,153,1996,161
489,1996,247,1996,255
491,1999,252,1999,273,2001,177
492,1982,243,1982,254,1998,164,1998,211,2001,188
497,1986,253,1997,154
498,1992,169,1995,248,1996,192,1999,211,2000,169,2001,213
499,1991,227,1995,256
504,1992,263
505,1992,266
507,1982,236,1994,255
508,1986,163,1986,193,1996,201,2001,195
509,1981,189,1981,249,1982,165,1991,241,1995,177
513,1986,187,1995,243,1995,271,1997,176,2001,210,2001,217
514,1982,195,1986,256,1999,154,1999,243
515,1981,248,1982,203,1989,194,1999,215,1999,233,1999,270,2004,236,2004,236,2004,244
546,1989,238,1989,242
547,1989,202,1989,224,1989,258,1989,266
550,1989,257,1996,195
551,1989,194,1989,220,1989,229,1994,197
552,1989,267
567,1989,170
568,1989,183,2004,163
569,1991,217,1997,243
570,1981,228
571,1986,263
573,1989,155,1989,188,1989,248,1993,253
575,1996,198
576,2001,268
577,1999,180,2001,256
580,1989,232
584,1992,192,1993,172,1993,196,1995,201
585,1991,239,1993,190
587,1992,185
588,1982,166,1982,240,1986,243,1992,183
589,1992,181,1992,244
590,1992,176,1992,248
591,1982,158,1992,225
593,1994,202
594,1986,187,1986,229,1986,268,1989,167
596,1982,253
600,1990,165
601,1989,228,2004,162
602,1981,168,1986,260,1999,162
629,2004,152
630,1989,207
631,1989,166,1989,206,1991,238,1993,233,1993,243
632,1989,152
634,2004,228
635,1996,153,1996,199
636,1989,235
652,2004,206
653,1989,170,1989,208,1989,250,1996,208
654,1992,254,1993,245,1995,215,1995,244,1995,266,1997,271,1999,231
655,1993,175,1995,196,1995,253,2004,260
656,2004,217
657,1981,186
658,1996,210,1996,227,1996,252
659,1993,250,1993,253,2004,203
667,1989,167,1989,178,1989,200
671,1982,238,1999,164
673,1992,174,1992,211,1992,268
674,1989,160,1992,190,1999,155
675,1986,245,1994,239,1999,175,1999,202,1999,228,1999,238
676,1986,224,1986,246,1986,257,1986,268,1999,257
677,1992,178
680,1981,177,1989,181
683,1982,200,1982,200,1982,247
713,1996,159
716,1989,168,1989,186,1989,272,1991,273,2000,268
718,1989,251
720,2004,155
721,2004,188
736,1989,230,1989,273
737,1989,158,1989,159,1989,213,1993,168
738,1989,164,1989,211,1989,252,1999,189
739,1986,257
740,1986,253,1986,267,1993,254,1993,260
741,1986,178,1989,198,1989,243,1995,247,2001,245
742,1989,160,1989,246,1989,249,1991,158,2004,163,2004,236
743,1981,167,1981,210,1982,155,1991,179,1994,212
744,1982,210,1982,253,1987,203
746,1991,173
748,1999,222
753,1989,170
759,1995,260,1996,204,1996,219
760,1982,211,1995,273,1996,229,1998,153,2001,154,2001,206
761,1994,248
763,1986,205
769,1981,241,1983,181,1991,237,1991,255
770,1981,231,1991,229
797,1996,235,1996,241,2001,235
800,1996,189
802,2004,214
803,1989,160,1989,165,1989,186,1989,249
804,1989,245,2004,159
805,1999,165,1999,241
806,1989,237,1997,257
822,1996,228
823,1994,170,1998,154,1998,199,1999,257,2004,216,2004,229
824,1981,183,1981,242,1994,229,1995,255,1997,236,1998,174,1998,187,1998,206,1998,222,1998,257,2000,184
825,1998,221
826,1986,214
829,1987,176,1987,186,1994,235
830,1982,232,1995,184,1995,214,1995,256
838,1982,268
842,2004,258
843,2001,185,2001,217,2004,249
845,1982,155,1992,203
